sku_id,week_start,week_end,final_forecast,actual_units,forecast_error,absolute_error
SKU00832,2025-10-06,2025-10-12,70.0,36.0,-34.0,34.0
SKU00832,2025-10-13,2025-10-19,67.0,60.0,-7.0,7.0
SKU00832,2025-10-20,2025-10-26,64.0,66.0,2.0,2.0
SKU00832,2025-10-27,2025-11-02,53.0,24.0,-29.0,29.0
SKU00832,2025-11-03,2025-11-09,82.0,28.0,-54.0,54.0
SKU00832,2025-11-10,2025-11-16,62.0,22.0,-40.0,40.0
SKU00832,2025-11-17,2025-11-23,110.0,44.0,-66.0,66.0
SKU00832,2025-11-24,2025-11-30,75.0,82.0,7.0,7.0
SKU00832,2025-12-01,2025-12-07,64.0,98.0,34.0,34.0
SKU00832,2025-12-08,2025-12-14,58.0,103.0,45.0,45.0
SKU00832,2025-12-15,2025-12-21,69.0,66.0,-3.0,3.0
SKU00832,2025-12-22,2025-12-28,66.0,88.0,22.0,22.0
SKU00836,2025-09-29,2025-10-05,51.0,42.0,-9.0,9.0
SKU00836,2025-10-06,2025-10-12,52.0,53.0,1.0,1.0
SKU00836,2025-10-13,2025-10-19,48.0,35.0,-13.0,13.0
SKU00836,2025-10-20,2025-10-26,37.0,38.0,1.0,1.0
SKU00836,2025-10-27,2025-11-02,60.0,42.0,-18.0,18.0
SKU00836,2025-11-03,2025-11-09,63.0,60.0,-3.0,3.0
SKU00836,2025-11-10,2025-11-16,64.0,38.0,-26.0,26.0
SKU00836,2025-11-17,2025-11-23,59.0,47.0,-12.0,12.0
SKU00836,2025-11-24,2025-11-30,65.0,50.0,-15.0,15.0
SKU00836,2025-12-01,2025-12-07,45.0,49.0,4.0,4.0
SKU00836,2025-12-08,2025-12-14,56.0,59.0,3.0,3.0
SKU00836,2025-12-15,2025-12-21,76.0,50.0,-26.0,26.0
SKU00836,2025-12-22,2025-12-28,64.0,66.0,2.0,2.0
SKU00847,2025-09-29,2025-10-05,25.0,25.0,0.0,0.0
SKU00847,2025-10-06,2025-10-12,38.0,20.0,-18.0,18.0
SKU00847,2025-11-03,2025-11-09,27.0,38.0,11.0,11.0
SKU00847,2025-11-10,2025-11-16,27.0,46.0,19.0,19.0
SKU00847,2025-11-17,2025-11-23,24.0,30.0,6.0,6.0
SKU00847,2025-11-24,2025-11-30,28.0,17.0,-11.0,11.0
SKU00847,2025-12-01,2025-12-07,26.0,41.0,15.0,15.0
SKU00847,2025-12-08,2025-12-14,36.0,25.0,-11.0,11.0
SKU00847,2025-12-15,2025-12-21,48.0,29.0,-19.0,19.0
SKU00847,2025-12-22,2025-12-28,23.0,45.0,22.0,22.0
SKU00862,2025-09-29,2025-10-05,37.0,35.0,-2.0,2.0
SKU00862,2025-10-06,2025-10-12,37.0,28.0,-9.0,9.0
SKU00862,2025-10-13,2025-10-19,21.0,18.0,-3.0,3.0
SKU00862,2025-11-03,2025-11-09,25.0,28.0,3.0,3.0
SKU00862,2025-11-17,2025-11-23,42.0,34.0,-8.0,8.0
SKU00862,2025-11-24,2025-11-30,41.0,29.0,-12.0,12.0
SKU00862,2025-12-01,2025-12-07,38.0,47.0,9.0,9.0
SKU00862,2025-12-08,2025-12-14,28.0,29.0,1.0,1.0
SKU00862,2025-12-15,2025-12-21,43.0,29.0,-14.0,14.0
SKU00862,2025-12-22,2025-12-28,29.0,31.0,2.0,2.0
SKU00903,2025-10-06,2025-10-12,33.0,51.0,18.0,18.0
SKU00903,2025-10-13,2025-10-19,42.0,36.0,-6.0,6.0
SKU00903,2025-10-20,2025-10-26,31.0,19.0,-12.0,12.0
SKU00903,2025-10-27,2025-11-02,23.0,31.0,8.0,8.0
SKU00903,2025-11-03,2025-11-09,39.0,55.0,16.0,16.0
SKU00903,2025-11-10,2025-11-16,49.0,40.0,-9.0,9.0
SKU00903,2025-11-17,2025-11-23,41.0,48.0,7.0,7.0
SKU00903,2025-11-24,2025-11-30,30.0,32.0,2.0,2.0
SKU00903,2025-12-01,2025-12-07,57.0,37.0,-20.0,20.0
SKU00903,2025-12-08,2025-12-14,35.0,27.0,-8.0,8.0
SKU00903,2025-12-15,2025-12-21,35.0,64.0,29.0,29.0
SKU00903,2025-12-22,2025-12-28,37.0,35.0,-2.0,2.0
SKU00910,2025-09-29,2025-10-05,38.0,26.0,-12.0,12.0
SKU00910,2025-10-06,2025-10-12,45.0,67.0,22.0,22.0
SKU00910,2025-10-13,2025-10-19,36.0,35.0,-1.0,1.0
SKU00910,2025-10-20,2025-10-26,31.0,38.0,7.0,7.0
SKU00910,2025-10-27,2025-11-02,61.0,62.0,1.0,1.0
SKU00910,2025-11-03,2025-11-09,51.0,63.0,12.0,12.0
SKU00910,2025-11-10,2025-11-16,50.0,61.0,11.0,11.0
SKU00910,2025-11-17,2025-11-23,47.0,68.0,21.0,21.0
SKU00910,2025-11-24,2025-11-30,42.0,52.0,10.0,10.0
SKU00910,2025-12-01,2025-12-07,43.0,50.0,7.0,7.0
SKU00910,2025-12-08,2025-12-14,55.0,85.0,30.0,30.0
SKU00910,2025-12-15,2025-12-21,54.0,36.0,-18.0,18.0
SKU00910,2025-12-22,2025-12-28,60.0,53.0,-7.0,7.0
SKU00920,2025-09-29,2025-10-05,131.0,187.0,56.0,56.0
SKU00920,2025-10-06,2025-10-12,129.0,173.0,44.0,44.0
SKU00920,2025-10-13,2025-10-19,187.0,148.0,-39.0,39.0
SKU00920,2025-10-20,2025-10-26,149.0,159.0,10.0,10.0
SKU00920,2025-10-27,2025-11-02,170.0,141.0,-29.0,29.0
SKU00920,2025-11-03,2025-11-09,176.0,210.0,34.0,34.0
SKU00920,2025-11-10,2025-11-16,166.0,178.0,12.0,12.0
SKU00920,2025-11-17,2025-11-23,188.0,172.0,-16.0,16.0
SKU00920,2025-11-24,2025-11-30,182.0,139.0,-43.0,43.0
SKU00920,2025-12-01,2025-12-07,176.0,132.0,-44.0,44.0
SKU00920,2025-12-08,2025-12-14,205.0,214.0,9.0,9.0
SKU00920,2025-12-15,2025-12-21,208.0,217.0,9.0,9.0
SKU00920,2025-12-22,2025-12-28,187.0,167.0,-20.0,20.0
SKU00941,2025-12-08,2025-12-14,24.0,16.0,-8.0,8.0
SKU00947,2025-11-17,2025-11-23,24.0,20.0,-4.0,4.0
SKU00952,2025-09-29,2025-10-05,45.0,34.0,-11.0,11.0
SKU00952,2025-10-06,2025-10-12,50.0,57.0,7.0,7.0
SKU00952,2025-10-13,2025-10-19,45.0,58.0,13.0,13.0
SKU00952,2025-10-20,2025-10-26,45.0,59.0,14.0,14.0
SKU00952,2025-10-27,2025-11-02,63.0,58.0,-5.0,5.0
SKU00952,2025-11-03,2025-11-09,77.0,65.0,-12.0,12.0
SKU00952,2025-11-10,2025-11-16,63.0,65.0,2.0,2.0
SKU00952,2025-11-17,2025-11-23,58.0,71.0,13.0,13.0
SKU00952,2025-11-24,2025-11-30,72.0,28.0,-44.0,44.0
SKU00952,2025-12-01,2025-12-07,38.0,71.0,33.0,33.0
SKU00952,2025-12-08,2025-12-14,52.0,52.0,0.0,0.0
SKU00952,2025-12-15,2025-12-21,62.0,52.0,-10.0,10.0
SKU00952,2025-12-22,2025-12-28,64.0,59.0,-5.0,5.0
SKU00969,2025-11-24,2025-11-30,25.0,7.0,-18.0,18.0
SKU00969,2025-12-15,2025-12-21,21.0,7.0,-14.0,14.0
SKU00974,2025-09-29,2025-10-05,68.0,104.0,36.0,36.0
SKU00974,2025-10-06,2025-10-12,75.0,79.0,4.0,4.0
SKU00974,2025-10-13,2025-10-19,91.0,69.0,-22.0,22.0
SKU00974,2025-10-20,2025-10-26,59.0,61.0,2.0,2.0
SKU00974,2025-10-27,2025-11-02,104.0,51.0,-53.0,53.0
SKU00974,2025-11-03,2025-11-09,138.0,79.0,-59.0,59.0
SKU00974,2025-11-10,2025-11-16,65.0,106.0,41.0,41.0
SKU00974,2025-11-17,2025-11-23,98.0,99.0,1.0,1.0
SKU00974,2025-11-24,2025-11-30,90.0,94.0,4.0,4.0
SKU00974,2025-12-01,2025-12-07,133.0,123.0,-10.0,10.0
SKU00974,2025-12-08,2025-12-14,103.0,113.0,10.0,10.0
SKU00974,2025-12-15,2025-12-21,100.0,116.0,16.0,16.0
SKU00974,2025-12-22,2025-12-28,107.0,94.0,-13.0,13.0
SKU00994,2025-09-29,2025-10-05,484.0,497.0,13.0,13.0
SKU00994,2025-10-06,2025-10-12,431.0,494.0,63.0,63.0
SKU00994,2025-10-13,2025-10-19,521.0,488.0,-33.0,33.0
SKU00994,2025-10-20,2025-10-26,459.0,537.0,78.0,78.0
SKU00994,2025-10-27,2025-11-02,563.0,517.0,-46.0,46.0
SKU00994,2025-11-03,2025-11-09,682.0,388.0,-294.0,294.0
SKU00994,2025-11-10,2025-11-16,690.0,438.0,-252.0,252.0
SKU00994,2025-11-17,2025-11-23,595.0,460.0,-135.0,135.0
SKU00994,2025-11-24,2025-11-30,567.0,502.0,-65.0,65.0
SKU00994,2025-12-01,2025-12-07,613.0,664.0,51.0,51.0
SKU00994,2025-12-08,2025-12-14,636.0,664.0,28.0,28.0
SKU00994,2025-12-15,2025-12-21,653.0,695.0,42.0,42.0
SKU00994,2025-12-22,2025-12-28,643.0,685.0,42.0,42.0
SKU00995,2025-10-20,2025-10-26,21.0,15.0,-6.0,6.0
SKU00995,2025-11-10,2025-11-16,23.0,11.0,-12.0,12.0
SKU00995,2025-12-08,2025-12-14,28.0,12.0,-16.0,16.0
SKU00995,2025-12-15,2025-12-21,22.0,21.0,-1.0,1.0
SKU00995,2025-12-22,2025-12-28,21.0,17.0,-4.0,4.0
SKU00999,2025-11-03,2025-11-09,21.0,6.0,-15.0,15.0
SKU00999,2025-12-15,2025-12-21,21.0,11.0,-10.0,10.0
SKU00999,2025-12-22,2025-12-28,21.0,16.0,-5.0,5.0
SKU01009,2025-09-29,2025-10-05,105.0,69.0,-36.0,36.0
SKU01009,2025-10-06,2025-10-12,96.0,109.0,13.0,13.0
SKU01009,2025-10-13,2025-10-19,103.0,131.0,28.0,28.0
SKU01009,2025-10-20,2025-10-26,91.0,56.0,-35.0,35.0
SKU01009,2025-10-27,2025-11-02,102.0,39.0,-63.0,63.0
SKU01009,2025-11-03,2025-11-09,126.0,78.0,-48.0,48.0
SKU01009,2025-11-10,2025-11-16,116.0,110.0,-6.0,6.0
SKU01009,2025-11-17,2025-11-23,125.0,173.0,48.0,48.0
SKU01009,2025-11-24,2025-11-30,131.0,138.0,7.0,7.0
SKU01009,2025-12-01,2025-12-07,152.0,124.0,-28.0,28.0
SKU01009,2025-12-08,2025-12-14,137.0,122.0,-15.0,15.0
SKU01009,2025-12-15,2025-12-21,131.0,144.0,13.0,13.0
SKU01009,2025-12-22,2025-12-28,136.0,123.0,-13.0,13.0
SKU01013,2025-10-06,2025-10-12,20.0,18.0,-2.0,2.0
SKU01013,2025-11-03,2025-11-09,20.0,25.0,5.0,5.0
SKU01013,2025-12-08,2025-12-14,31.0,13.0,-18.0,18.0
SKU01013,2025-12-22,2025-12-28,37.0,13.0,-24.0,24.0
SKU01014,2025-09-29,2025-10-05,42.0,43.0,1.0,1.0
SKU01014,2025-10-06,2025-10-12,44.0,49.0,5.0,5.0
SKU01014,2025-10-13,2025-10-19,37.0,43.0,6.0,6.0
SKU01014,2025-10-20,2025-10-26,45.0,40.0,-5.0,5.0
SKU01014,2025-10-27,2025-11-02,36.0,53.0,17.0,17.0
SKU01014,2025-11-03,2025-11-09,39.0,57.0,18.0,18.0
SKU01014,2025-11-10,2025-11-16,44.0,51.0,7.0,7.0
SKU01014,2025-11-17,2025-11-23,43.0,49.0,6.0,6.0
SKU01014,2025-11-24,2025-11-30,33.0,51.0,18.0,18.0
SKU01014,2025-12-01,2025-12-07,56.0,56.0,0.0,0.0
SKU01014,2025-12-08,2025-12-14,63.0,35.0,-28.0,28.0
SKU01014,2025-12-15,2025-12-21,47.0,48.0,1.0,1.0
SKU01014,2025-12-22,2025-12-28,43.0,51.0,8.0,8.0
SKU01016,2025-11-10,2025-11-16,27.0,19.0,-8.0,8.0
SKU01021,2025-09-29,2025-10-05,62.0,94.0,32.0,32.0
SKU01021,2025-10-06,2025-10-12,63.0,76.0,13.0,13.0
SKU01021,2025-10-13,2025-10-19,87.0,73.0,-14.0,14.0
SKU01021,2025-10-20,2025-10-26,54.0,81.0,27.0,27.0
SKU01021,2025-10-27,2025-11-02,98.0,75.0,-23.0,23.0
SKU01021,2025-11-03,2025-11-09,72.0,99.0,27.0,27.0
SKU01021,2025-11-10,2025-11-16,82.0,91.0,9.0,9.0
SKU01021,2025-11-17,2025-11-23,52.0,77.0,25.0,25.0
SKU01021,2025-11-24,2025-11-30,53.0,72.0,19.0,19.0
SKU01021,2025-12-01,2025-12-07,84.0,132.0,48.0,48.0
SKU01021,2025-12-08,2025-12-14,93.0,83.0,-10.0,10.0
SKU01021,2025-12-15,2025-12-21,126.0,41.0,-85.0,85.0
SKU01021,2025-12-22,2025-12-28,79.0,50.0,-29.0,29.0
SKU01030,2025-09-29,2025-10-05,94.0,104.0,10.0,10.0
SKU01030,2025-10-06,2025-10-12,106.0,107.0,1.0,1.0
SKU01030,2025-10-13,2025-10-19,119.0,103.0,-16.0,16.0
SKU01030,2025-10-20,2025-10-26,89.0,93.0,4.0,4.0
SKU01030,2025-10-27,2025-11-02,144.0,72.0,-72.0,72.0
SKU01030,2025-11-03,2025-11-09,163.0,80.0,-83.0,83.0
SKU01030,2025-11-10,2025-11-16,126.0,83.0,-43.0,43.0
SKU01030,2025-11-17,2025-11-23,123.0,119.0,-4.0,4.0
SKU01030,2025-11-24,2025-11-30,111.0,158.0,47.0,47.0
SKU01030,2025-12-01,2025-12-07,150.0,154.0,4.0,4.0
SKU01030,2025-12-08,2025-12-14,166.0,168.0,2.0,2.0
SKU01030,2025-12-15,2025-12-21,152.0,152.0,0.0,0.0
SKU01030,2025-12-22,2025-12-28,181.0,166.0,-15.0,15.0
SKU01035,2025-10-06,2025-10-12,22.0,16.0,-6.0,6.0
SKU01035,2025-10-13,2025-10-19,20.0,25.0,5.0,5.0
SKU01035,2025-10-27,2025-11-02,24.0,13.0,-11.0,11.0
SKU01035,2025-11-03,2025-11-09,33.0,16.0,-17.0,17.0
SKU01035,2025-11-10,2025-11-16,26.0,12.0,-14.0,14.0
SKU01035,2025-12-01,2025-12-07,20.0,31.0,11.0,11.0
SKU01035,2025-12-08,2025-12-14,34.0,22.0,-12.0,12.0
SKU01035,2025-12-22,2025-12-28,26.0,23.0,-3.0,3.0
SKU01037,2025-09-29,2025-10-05,139.0,148.0,9.0,9.0
SKU01037,2025-10-06,2025-10-12,161.0,125.0,-36.0,36.0
SKU01037,2025-10-13,2025-10-19,156.0,192.0,36.0,36.0
SKU01037,2025-10-20,2025-10-26,160.0,140.0,-20.0,20.0
SKU01037,2025-10-27,2025-11-02,151.0,80.0,-71.0,71.0
SKU01037,2025-11-03,2025-11-09,167.0,110.0,-57.0,57.0
SKU01037,2025-11-10,2025-11-16,185.0,101.0,-84.0,84.0
SKU01037,2025-11-17,2025-11-23,170.0,179.0,9.0,9.0
SKU01037,2025-11-24,2025-11-30,201.0,183.0,-18.0,18.0
SKU01037,2025-12-01,2025-12-07,193.0,211.0,18.0,18.0
SKU01037,2025-12-08,2025-12-14,152.0,204.0,52.0,52.0
SKU01037,2025-12-15,2025-12-21,199.0,215.0,16.0,16.0
SKU01037,2025-12-22,2025-12-28,186.0,184.0,-2.0,2.0
SKU01045,2025-09-29,2025-10-05,293.0,382.0,89.0,89.0
SKU01045,2025-10-06,2025-10-12,251.0,321.0,70.0,70.0
SKU01045,2025-10-13,2025-10-19,296.0,263.0,-33.0,33.0
SKU01045,2025-10-20,2025-10-26,286.0,161.0,-125.0,125.0
SKU01045,2025-10-27,2025-11-02,320.0,129.0,-191.0,191.0
SKU01045,2025-11-03,2025-11-09,363.0,214.0,-149.0,149.0
SKU01045,2025-11-10,2025-11-16,364.0,347.0,-17.0,17.0
SKU01045,2025-11-17,2025-11-23,352.0,395.0,43.0,43.0
SKU01045,2025-11-24,2025-11-30,370.0,374.0,4.0,4.0
SKU01045,2025-12-01,2025-12-07,379.0,354.0,-25.0,25.0
SKU01045,2025-12-08,2025-12-14,359.0,415.0,56.0,56.0
SKU01045,2025-12-15,2025-12-21,399.0,403.0,4.0,4.0
SKU01045,2025-12-22,2025-12-28,360.0,424.0,64.0,64.0
SKU01051,2025-10-06,2025-10-12,24.0,11.0,-13.0,13.0
SKU01051,2025-12-01,2025-12-07,24.0,11.0,-13.0,13.0
SKU01062,2025-12-08,2025-12-14,23.0,6.0,-17.0,17.0
SKU01062,2025-12-15,2025-12-21,20.0,19.0,-1.0,1.0
SKU01079,2025-09-29,2025-10-05,23.0,32.0,9.0,9.0
SKU01079,2025-10-06,2025-10-12,59.0,46.0,-13.0,13.0
SKU01079,2025-10-13,2025-10-19,36.0,52.0,16.0,16.0
SKU01079,2025-10-20,2025-10-26,45.0,36.0,-9.0,9.0
SKU01079,2025-10-27,2025-11-02,64.0,50.0,-14.0,14.0
SKU01079,2025-11-03,2025-11-09,51.0,41.0,-10.0,10.0
SKU01079,2025-11-10,2025-11-16,40.0,63.0,23.0,23.0
SKU01079,2025-11-17,2025-11-23,31.0,57.0,26.0,26.0
SKU01079,2025-11-24,2025-11-30,28.0,62.0,34.0,34.0
SKU01079,2025-12-01,2025-12-07,57.0,37.0,-20.0,20.0
SKU01079,2025-12-08,2025-12-14,37.0,49.0,12.0,12.0
SKU01079,2025-12-15,2025-12-21,49.0,51.0,2.0,2.0
SKU01079,2025-12-22,2025-12-28,42.0,49.0,7.0,7.0
SKU01080,2025-11-17,2025-11-23,21.0,1.0,-20.0,20.0
SKU01084,2025-09-29,2025-10-05,40.0,20.0,-20.0,20.0
SKU01084,2025-10-06,2025-10-12,30.0,22.0,-8.0,8.0
SKU01084,2025-10-13,2025-10-19,25.0,10.0,-15.0,15.0
SKU01084,2025-10-27,2025-11-02,22.0,25.0,3.0,3.0
SKU01084,2025-11-03,2025-11-09,28.0,28.0,0.0,0.0
SKU01084,2025-11-10,2025-11-16,21.0,22.0,1.0,1.0
SKU01084,2025-11-17,2025-11-23,37.0,24.0,-13.0,13.0
SKU01084,2025-11-24,2025-11-30,21.0,36.0,15.0,15.0
SKU01084,2025-12-01,2025-12-07,29.0,34.0,5.0,5.0
SKU01084,2025-12-08,2025-12-14,37.0,22.0,-15.0,15.0
SKU01084,2025-12-15,2025-12-21,37.0,32.0,-5.0,5.0
SKU01084,2025-12-22,2025-12-28,36.0,38.0,2.0,2.0
SKU01089,2025-09-29,2025-10-05,29.0,16.0,-13.0,13.0
SKU01089,2025-10-06,2025-10-12,24.0,16.0,-8.0,8.0
SKU01089,2025-10-13,2025-10-19,26.0,15.0,-11.0,11.0
SKU01089,2025-10-27,2025-11-02,24.0,32.0,8.0,8.0
SKU01089,2025-11-03,2025-11-09,31.0,33.0,2.0,2.0
SKU01089,2025-11-10,2025-11-16,35.0,29.0,-6.0,6.0
SKU01089,2025-12-08,2025-12-14,21.0,40.0,19.0,19.0
SKU01089,2025-12-15,2025-12-21,20.0,21.0,1.0,1.0
SKU01089,2025-12-22,2025-12-28,23.0,25.0,2.0,2.0
SKU01098,2025-10-06,2025-10-12,22.0,15.0,-7.0,7.0
SKU01098,2025-11-17,2025-11-23,23.0,15.0,-8.0,8.0
SKU01098,2025-12-01,2025-12-07,21.0,27.0,6.0,6.0
SKU01098,2025-12-22,2025-12-28,36.0,8.0,-28.0,28.0
SKU01121,2025-12-22,2025-12-28,30.0,21.0,-9.0,9.0
SKU01126,2025-09-29,2025-10-05,22.0,13.0,-9.0,9.0
SKU01126,2025-10-06,2025-10-12,20.0,9.0,-11.0,11.0
SKU01126,2025-10-13,2025-10-19,31.0,26.0,-5.0,5.0
SKU01126,2025-10-27,2025-11-02,35.0,11.0,-24.0,24.0
SKU01126,2025-11-03,2025-11-09,35.0,17.0,-18.0,18.0
SKU01126,2025-11-10,2025-11-16,31.0,15.0,-16.0,16.0
SKU01126,2025-12-01,2025-12-07,24.0,25.0,1.0,1.0
SKU01126,2025-12-08,2025-12-14,22.0,18.0,-4.0,4.0
SKU01126,2025-12-22,2025-12-28,25.0,37.0,12.0,12.0
SKU01138,2025-09-29,2025-10-05,85.0,93.0,8.0,8.0
SKU01138,2025-10-06,2025-10-12,109.0,96.0,-13.0,13.0
SKU01138,2025-10-13,2025-10-19,89.0,83.0,-6.0,6.0
SKU01138,2025-10-20,2025-10-26,69.0,102.0,33.0,33.0
SKU01138,2025-10-27,2025-11-02,90.0,78.0,-12.0,12.0
SKU01138,2025-11-03,2025-11-09,110.0,118.0,8.0,8.0
SKU01138,2025-11-10,2025-11-16,98.0,127.0,29.0,29.0
SKU01138,2025-11-17,2025-11-23,82.0,102.0,20.0,20.0
SKU01138,2025-11-24,2025-11-30,114.0,70.0,-44.0,44.0
SKU01138,2025-12-01,2025-12-07,116.0,87.0,-29.0,29.0
SKU01138,2025-12-08,2025-12-14,128.0,75.0,-53.0,53.0
SKU01138,2025-12-15,2025-12-21,94.0,123.0,29.0,29.0
SKU01138,2025-12-22,2025-12-28,123.0,126.0,3.0,3.0
SKU01139,2025-10-06,2025-10-12,20.0,8.0,-12.0,12.0
SKU01141,2025-10-06,2025-10-12,20.0,7.0,-13.0,13.0
SKU01152,2025-09-29,2025-10-05,90.0,91.0,1.0,1.0
SKU01152,2025-10-06,2025-10-12,90.0,93.0,3.0,3.0
SKU01152,2025-10-13,2025-10-19,83.0,133.0,50.0,50.0
SKU01152,2025-10-20,2025-10-26,92.0,95.0,3.0,3.0
SKU01152,2025-10-27,2025-11-02,124.0,52.0,-72.0,72.0
SKU01152,2025-11-03,2025-11-09,100.0,84.0,-16.0,16.0
SKU01152,2025-11-10,2025-11-16,132.0,160.0,28.0,28.0
SKU01152,2025-11-17,2025-11-23,119.0,143.0,24.0,24.0
SKU01152,2025-11-24,2025-11-30,146.0,86.0,-60.0,60.0
SKU01152,2025-12-01,2025-12-07,111.0,127.0,16.0,16.0
SKU01152,2025-12-08,2025-12-14,119.0,171.0,52.0,52.0
SKU01152,2025-12-15,2025-12-21,155.0,119.0,-36.0,36.0
SKU01152,2025-12-22,2025-12-28,116.0,158.0,42.0,42.0
SKU01153,2025-09-29,2025-10-05,76.0,57.0,-19.0,19.0
SKU01153,2025-10-06,2025-10-12,60.0,61.0,1.0,1.0
SKU01153,2025-10-13,2025-10-19,83.0,68.0,-15.0,15.0
SKU01153,2025-10-20,2025-10-26,63.0,60.0,-3.0,3.0
SKU01153,2025-10-27,2025-11-02,69.0,70.0,1.0,1.0
SKU01153,2025-11-03,2025-11-09,47.0,46.0,-1.0,1.0
SKU01153,2025-11-10,2025-11-16,68.0,88.0,20.0,20.0
SKU01153,2025-11-17,2025-11-23,82.0,66.0,-16.0,16.0
SKU01153,2025-11-24,2025-11-30,58.0,29.0,-29.0,29.0
SKU01153,2025-12-01,2025-12-07,68.0,48.0,-20.0,20.0
SKU01153,2025-12-08,2025-12-14,81.0,78.0,-3.0,3.0
SKU01153,2025-12-15,2025-12-21,72.0,80.0,8.0,8.0
SKU01153,2025-12-22,2025-12-28,112.0,59.0,-53.0,53.0
SKU01166,2025-10-06,2025-10-12,36.0,17.0,-19.0,19.0
SKU01166,2025-10-27,2025-11-02,33.0,16.0,-17.0,17.0
SKU01166,2025-11-17,2025-11-23,20.0,36.0,16.0,16.0
SKU01166,2025-12-01,2025-12-07,30.0,39.0,9.0,9.0
SKU01166,2025-12-08,2025-12-14,25.0,24.0,-1.0,1.0
SKU01166,2025-12-15,2025-12-21,47.0,28.0,-19.0,19.0
SKU01166,2025-12-22,2025-12-28,24.0,21.0,-3.0,3.0
SKU01192,2025-09-29,2025-10-05,25.0,11.0,-14.0,14.0
SKU01192,2025-10-27,2025-11-02,21.0,11.0,-10.0,10.0
SKU01192,2025-11-03,2025-11-09,20.0,11.0,-9.0,9.0
SKU01192,2025-12-01,2025-12-07,27.0,32.0,5.0,5.0
SKU01197,2025-10-27,2025-11-02,22.0,17.0,-5.0,5.0
SKU01197,2025-11-17,2025-11-23,28.0,16.0,-12.0,12.0
SKU01197,2025-12-01,2025-12-07,23.0,38.0,15.0,15.0
SKU01197,2025-12-08,2025-12-14,30.0,20.0,-10.0,10.0
SKU01197,2025-12-15,2025-12-21,22.0,25.0,3.0,3.0
SKU01197,2025-12-22,2025-12-28,22.0,34.0,12.0,12.0
SKU01198,2025-11-03,2025-11-09,22.0,11.0,-11.0,11.0
SKU01212,2025-12-01,2025-12-07,20.0,17.0,-3.0,3.0
SKU01214,2025-11-03,2025-11-09,22.0,19.0,-3.0,3.0
SKU01214,2025-11-17,2025-11-23,26.0,25.0,-1.0,1.0
SKU01214,2025-11-24,2025-11-30,26.0,26.0,0.0,0.0
SKU01214,2025-12-01,2025-12-07,24.0,17.0,-7.0,7.0
SKU01214,2025-12-15,2025-12-21,34.0,23.0,-11.0,11.0
SKU01214,2025-12-22,2025-12-28,20.0,22.0,2.0,2.0
SKU01219,2025-12-15,2025-12-21,23.0,12.0,-11.0,11.0
SKU01244,2025-10-06,2025-10-12,31.0,18.0,-13.0,13.0
SKU01244,2025-10-13,2025-10-19,21.0,18.0,-3.0,3.0
SKU01244,2025-11-10,2025-11-16,21.0,34.0,13.0,13.0
SKU01244,2025-11-17,2025-11-23,33.0,17.0,-16.0,16.0
SKU01244,2025-11-24,2025-11-30,24.0,19.0,-5.0,5.0
SKU01244,2025-12-01,2025-12-07,20.0,24.0,4.0,4.0
SKU01244,2025-12-08,2025-12-14,35.0,24.0,-11.0,11.0
SKU01244,2025-12-15,2025-12-21,28.0,27.0,-1.0,1.0
SKU01244,2025-12-22,2025-12-28,42.0,30.0,-12.0,12.0
SKU01245,2025-10-20,2025-10-26,21.0,26.0,5.0,5.0
SKU01245,2025-10-27,2025-11-02,33.0,20.0,-13.0,13.0
SKU01245,2025-11-03,2025-11-09,31.0,26.0,-5.0,5.0
SKU01245,2025-11-17,2025-11-23,27.0,26.0,-1.0,1.0
SKU01245,2025-11-24,2025-11-30,34.0,32.0,-2.0,2.0
SKU01245,2025-12-01,2025-12-07,29.0,22.0,-7.0,7.0
SKU01245,2025-12-08,2025-12-14,35.0,33.0,-2.0,2.0
SKU01245,2025-12-15,2025-12-21,31.0,25.0,-6.0,6.0
SKU01245,2025-12-22,2025-12-28,26.0,21.0,-5.0,5.0
SKU01252,2025-10-06,2025-10-12,22.0,13.0,-9.0,9.0
SKU01252,2025-10-20,2025-10-26,27.0,20.0,-7.0,7.0
SKU01252,2025-11-17,2025-11-23,27.0,23.0,-4.0,4.0
SKU01252,2025-12-01,2025-12-07,23.0,19.0,-4.0,4.0
SKU01252,2025-12-15,2025-12-21,25.0,19.0,-6.0,6.0
SKU01252,2025-12-22,2025-12-28,20.0,25.0,5.0,5.0
SKU01274,2025-09-29,2025-10-05,118.0,151.0,33.0,33.0
SKU01274,2025-10-06,2025-10-12,107.0,103.0,-4.0,4.0
SKU01274,2025-10-13,2025-10-19,149.0,134.0,-15.0,15.0
SKU01274,2025-10-20,2025-10-26,138.0,133.0,-5.0,5.0
SKU01274,2025-10-27,2025-11-02,125.0,162.0,37.0,37.0
SKU01274,2025-11-03,2025-11-09,194.0,174.0,-20.0,20.0
SKU01274,2025-11-10,2025-11-16,161.0,193.0,32.0,32.0
SKU01274,2025-11-17,2025-11-23,186.0,171.0,-15.0,15.0
SKU01274,2025-11-24,2025-11-30,162.0,124.0,-38.0,38.0
SKU01274,2025-12-01,2025-12-07,207.0,101.0,-106.0,106.0
SKU01274,2025-12-08,2025-12-14,180.0,91.0,-89.0,89.0
SKU01274,2025-12-15,2025-12-21,174.0,134.0,-40.0,40.0
