sku_id,forecast_demand,actual_units,stock_on_hand,stockout_risk,overstock_risk,demand_risk,inventory_risk_score,inventory_coverage_weeks,risk_level,primary_risk_driver,business_priority,sku_name,category,inventory_gap,recommended_replenishment_units,excess_inventory_units,inventory_status,recommended_action,business_recommendation,unit_price,unit_cost,sales_value_at_risk,capital_locked_in_overstock,forecast_error,absolute_error
SKU04329,3143.0,2895.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,SoftTouch Cookware 2kg,Home & Kitchen,-3143.0,3143.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,2452.07,1697.55,7706856.01,0.0,-248.0,248.0
SKU04341,611.0,615.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,SparkleClean Biscuits & Cookies 100g,Snacks & Confectionery,-611.0,611.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,67.39,37.68,41175.29,0.0,4.0,4.0
SKU04346,1065.0,1055.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,HomeStyle First Aid Large,Health & Wellness,-1065.0,1065.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,970.29,633.56,1033358.85,0.0,-10.0,10.0
SKU04359,905.0,904.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,PureLife Eggs Large,Dairy & Bakery,-905.0,905.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,231.83,153.0,209806.15,0.0,-1.0,1.0
SKU04390,749.0,830.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,CleanWave Home Decor 250g,Home & Kitchen,-749.0,749.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1832.3,1339.37,1372392.7,0.0,81.0,81.0
SKU04453,1615.0,1454.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,TrueTaste Milk 2L,Dairy & Bakery,-1615.0,1615.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,265.58,209.09,428911.7,0.0,-161.0,161.0
SKU04476,916.0,998.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,PrimeCare Oral Care Pack of 6,Personal Care,-916.0,916.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,134.95,77.45,123614.2,0.0,82.0,82.0
SKU04547,528.0,611.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,ValueChoice Cooking Oil 250ml,Grocery,-528.0,528.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,343.88,261.43,181568.64,0.0,83.0,83.0
SKU04627,1621.0,1530.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,SunriseFoods Men's Grooming Small,Personal Care,-1621.0,1621.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,630.47,386.96,1021991.87,0.0,-91.0,91.0
SKU04633,855.0,774.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,CrispKing Men's Grooming Small,Personal Care,-855.0,855.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,620.55,434.95,530570.25,0.0,-81.0,81.0
SKU04663,949.0,822.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,NovaFresh Frozen Meat 100g,Frozen Foods,-949.0,949.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,715.73,556.48,679227.77,0.0,-127.0,127.0
SKU04756,880.0,872.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,PrimeCare Vitamins & Supplements Medium,Health & Wellness,-880.0,880.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,665.32,496.99,585481.6,0.0,-8.0,8.0
SKU04778,690.0,758.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,SmartBuy Vitamins & Supplements Family Pack,Health & Wellness,-690.0,690.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,485.82,373.42,335215.8,0.0,68.0,68.0
SKU04782,483.0,471.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,NovaFresh Mobile Accessories 100g,Electronics & Accessories,-483.0,483.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1639.0,1304.46,791637.0,0.0,-12.0,12.0
SKU04824,1109.0,1056.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,GoldenHarvest Kids Wear Medium,Apparel & Footwear,-1109.0,1109.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1024.94,667.92,1136658.46,0.0,-53.0,53.0
SKU04926,2218.0,1810.0,0.0,100.0,0.0,100.0,80.0,0.0,Critical,Stockout,High,BasicNeeds Skin Care Pack of 6,Personal Care,-2218.0,2218.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,458.92,266.85,1017884.56,0.0,-408.0,408.0
SKU02368,3018.0,2666.0,1.0,99.43,0.0,100.0,79.71,0.0,Critical,Stockout,High,SunriseFoods Ready Meals 250ml,Frozen Foods,-3017.0,3017.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,849.39,651.22,2562609.63,0.0,-352.0,352.0
SKU03353,1259.0,1122.0,1.0,98.61,0.0,100.0,79.31,0.0,Critical,Stockout,High,EverydayPlus Cheese 100g,Dairy & Bakery,-1258.0,1258.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,48.61,35.71,61151.38,0.0,-137.0,137.0
SKU01371,5397.0,4734.0,5.0,98.44,0.0,100.0,79.22,0.0,Critical,Stockout,High,PureLife Cookware 1L,Home & Kitchen,-5392.0,5392.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1277.61,907.68,6888873.12,0.0,-663.0,663.0
SKU02079,1092.0,912.0,1.0,98.41,0.0,100.0,79.21,0.0,Critical,Stockout,High,ValueChoice Yogurt Pack of 6,Dairy & Bakery,-1091.0,1091.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,153.65,94.76,167632.15,0.0,-180.0,180.0
SKU00050,1207.0,1187.0,1.0,98.36,0.0,100.0,79.18,0.0,Critical,Stockout,High,PremiumSelect Office Supplies 2L,Stationery & Office,-1206.0,1206.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,34.08,20.25,41100.48,0.0,-20.0,20.0
SKU02482,1249.0,1158.0,1.0,97.56,0.0,100.0,78.78,0.0,Critical,Stockout,High,MetroBrand Batteries 2kg,Electronics & Accessories,-1248.0,1248.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1297.95,910.7,1619841.6,0.0,-91.0,91.0
SKU04508,2364.0,2327.0,3.0,97.56,0.0,100.0,78.78,0.0,Critical,Stockout,High,FreshFarm Ready Meals 500ml,Frozen Foods,-2361.0,2361.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,375.55,236.38,886673.55,0.0,-37.0,37.0
SKU03891,825.0,895.0,1.0,97.3,0.0,100.0,78.65,0.0,Critical,Stockout,High,MetroBrand Eggs Medium,Dairy & Bakery,-824.0,824.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,159.69,112.65,131584.56,0.0,70.0,70.0
SKU04344,692.0,755.0,1.0,97.22,0.0,100.0,78.61,0.0,Critical,Stockout,High,FamilyChoice Butter & Ghee Pack of 6,Dairy & Bakery,-691.0,691.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,201.81,133.74,139450.71,0.0,63.0,63.0
SKU02870,558.0,610.0,1.0,96.43,0.0,100.0,78.21,0.0,Critical,Stockout,High,EliteHome Batteries 100g,Electronics & Accessories,-557.0,557.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,794.71,627.11,442653.47,0.0,52.0,52.0
SKU01819,448.0,470.0,1.0,95.83,0.0,100.0,77.92,0.0,Critical,Stockout,High,NutriPlus Storage & Containers 250ml,Home & Kitchen,-447.0,447.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1045.44,658.24,467311.68,0.0,22.0,22.0
SKU02954,3981.0,3844.0,10.0,95.63,0.0,100.0,77.82,0.0,Critical,Stockout,High,GoldenHarvest Air Fresheners 2L,Home Care,-3971.0,3971.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,603.3,405.19,2395704.3,0.0,-137.0,137.0
SKU04321,90470.0,85960.0,260.0,95.47,0.0,100.0,77.74,0.0,Critical,Stockout,High,EliteHome Hair Care Pack of 6,Personal Care,-90210.0,90210.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,961.3,658.32,86718873.0,0.0,-4510.0,4510.0
SKU02251,353.0,336.0,0.0,100.0,0.0,92.31,77.69,0.0,Critical,Stockout,High,PurePlus Spices & Seasoning 500ml,Grocery,-353.0,353.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,183.16,121.09,64655.48,0.0,-17.0,17.0
SKU02952,369.0,364.0,0.0,100.0,0.0,92.31,77.69,0.0,Critical,Stockout,High,PremiumSelect Energy Drinks 250g,Beverages,-369.0,369.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,158.78,100.84,58589.82,0.0,-5.0,5.0
SKU03217,460.0,494.0,0.0,100.0,0.0,92.31,77.69,0.0,Critical,Stockout,High,PurePlus First Aid Small,Health & Wellness,-460.0,460.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,683.2,463.48,314272.0,0.0,34.0,34.0
SKU04309,442.0,401.0,0.0,100.0,0.0,92.31,77.69,0.0,Critical,Stockout,High,HealthFirst Coffee Small,Beverages,-442.0,442.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,126.84,71.21,56063.28,0.0,-41.0,41.0
SKU04621,440.0,500.0,0.0,100.0,0.0,92.31,77.69,0.0,Critical,Stockout,High,CrispKing Milk 2L,Dairy & Bakery,-440.0,440.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,270.2,202.76,118888.0,0.0,60.0,60.0
SKU04622,425.0,504.0,0.0,100.0,0.0,92.31,77.69,0.0,Critical,Stockout,High,HealthFirst Footwear Medium,Apparel & Footwear,-425.0,425.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,2025.83,1387.48,860977.75,0.0,79.0,79.0
SKU03397,377.0,338.0,1.0,95.24,0.0,100.0,77.62,0.0,Critical,Stockout,High,SmartBuy Bath & Body 250g,Personal Care,-376.0,376.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,393.07,220.9,147794.32,0.0,-39.0,39.0
SKU04596,22140.0,20999.0,72.0,94.88,0.0,100.0,77.44,0.0,Critical,Stockout,High,ValueChoice Eggs Pack of 6,Dairy & Bakery,-22068.0,22068.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,335.55,242.79,7404917.4,0.0,-1141.0,1141.0
SKU04750,636.0,718.0,2.0,93.94,0.0,100.0,76.97,0.0,Critical,Stockout,High,SunriseFoods OTC Medicine 2L,Health & Wellness,-634.0,634.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,914.6,608.65,579856.4,0.0,82.0,82.0
SKU00554,626.0,846.0,2.0,93.33,0.0,100.0,76.67,0.0,Critical,Stockout,High,TrueTaste Chocolates Medium,Snacks & Confectionery,-624.0,624.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,88.32,49.66,55111.68,0.0,220.0,220.0
SKU03063,1265.0,1122.0,4.0,93.33,0.0,100.0,76.67,0.0,Critical,Stockout,High,NutriPlus Men's Grooming 250ml,Personal Care,-1261.0,1261.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,363.59,214.34,458486.99,0.0,-143.0,143.0
SKU02462,1306.0,1399.0,5.0,92.54,0.0,100.0,76.27,0.0,Critical,Stockout,High,DailyBest Notebooks 2L,Stationery & Office,-1301.0,1301.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,171.89,130.56,223628.89,0.0,93.0,93.0
SKU01115,722.0,666.0,3.0,90.91,0.0,100.0,75.45,0.0,Critical,Stockout,High,CityFresh Chocolates 100g,Snacks & Confectionery,-719.0,719.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,124.25,92.22,89335.75,0.0,-56.0,56.0
SKU04396,375.0,326.0,2.0,90.91,0.0,100.0,75.45,0.01,Critical,Stockout,High,NovaFresh Men's Wear Pack of 12,Apparel & Footwear,-373.0,373.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,3425.67,2427.37,1277774.91,0.0,-49.0,49.0
SKU04646,1039.0,1057.0,6.0,90.91,0.0,100.0,75.45,0.01,Critical,Stockout,High,ZestyCo Chocolates Small,Snacks & Confectionery,-1033.0,1033.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,82.38,60.75,85098.54,0.0,18.0,18.0
SKU02654,355.0,388.0,0.0,100.0,0.0,84.62,75.38,0.0,Critical,Stockout,High,CrispKing Spices & Seasoning Large,Grocery,-355.0,355.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,215.5,122.36,76502.5,0.0,33.0,33.0
SKU03427,335.0,326.0,0.0,100.0,0.0,84.62,75.38,0.0,Critical,Stockout,High,SparkleClean First Aid Family Pack,Health & Wellness,-335.0,335.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,807.12,445.32,270385.2,0.0,-9.0,9.0
SKU03804,371.0,333.0,0.0,100.0,0.0,84.62,75.38,0.0,Critical,Stockout,High,BasicNeeds Surface Cleaners 2L,Home Care,-371.0,371.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,257.43,202.91,95506.53,0.0,-38.0,38.0
SKU01189,2426.0,2476.0,14.0,90.34,0.0,100.0,75.17,0.01,Critical,Stockout,High,PureLife Footwear 500g,Apparel & Footwear,-2412.0,2412.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,2299.8,1412.47,5547117.6,0.0,50.0,50.0
SKU03476,1075.0,1042.0,6.0,90.16,0.0,100.0,75.08,0.01,Critical,Stockout,High,CleanWave Mobile Accessories 1kg,Electronics & Accessories,-1069.0,1069.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,681.44,443.56,728459.36,0.0,-33.0,33.0
SKU00685,820.0,843.0,4.0,89.47,0.0,100.0,74.74,0.0,Critical,Stockout,High,GreenValley Cookware 2L,Home & Kitchen,-816.0,816.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,2583.23,1816.98,2107915.68,0.0,23.0,23.0
SKU03057,1136.0,942.0,6.0,89.09,0.0,100.0,74.55,0.01,Critical,Stockout,High,SoftTouch Writing Instruments 1kg,Stationery & Office,-1130.0,1130.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,206.34,151.61,233164.2,0.0,-194.0,194.0
SKU03727,12914.0,12563.0,102.0,87.74,0.0,100.0,73.87,0.01,Critical,Stockout,High,QuickBite Mobile Accessories 2kg,Electronics & Accessories,-12812.0,12812.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1660.93,1291.18,21279835.16,0.0,-351.0,351.0
SKU00886,533.0,595.0,3.0,86.96,0.0,100.0,73.48,0.01,Critical,Stockout,High,HomeStyle Mobile Accessories Pack of 12,Electronics & Accessories,-530.0,530.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1510.84,1177.07,800745.2,0.0,62.0,62.0
SKU00737,571.0,610.0,4.0,86.67,0.0,100.0,73.33,0.01,Critical,Stockout,High,NovaFresh Sugar & Salt 1kg,Grocery,-567.0,567.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,436.92,293.89,247733.64,0.0,39.0,39.0
SKU00731,463.0,523.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,DailyBest Soft Drinks Family Pack,Beverages,-463.0,463.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,83.14,64.58,38493.82,0.0,60.0,60.0
SKU01084,380.0,334.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,EverydayPlus Mobile Accessories 2L,Electronics & Accessories,-380.0,380.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,2259.43,1784.58,858583.4,0.0,-46.0,46.0
SKU02372,352.0,386.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,FamilyChoice Sugar & Salt 2L,Grocery,-352.0,352.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,401.1,290.74,141187.2,0.0,34.0,34.0
SKU02571,333.0,275.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,ValueChoice Vitamins & Supplements 2L,Health & Wellness,-333.0,333.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1189.94,788.4,396250.02,0.0,-58.0,58.0
SKU02837,453.0,495.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,EliteHome Small Appliances Small,Electronics & Accessories,-453.0,453.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,2677.22,1673.66,1212780.66,0.0,42.0,42.0
SKU03044,368.0,357.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,GoldenHarvest Chocolates 500ml,Snacks & Confectionery,-368.0,368.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,74.7,44.91,27489.6,0.0,-11.0,11.0
SKU04537,427.0,479.0,0.0,100.0,0.0,76.92,73.08,0.0,Critical,Stockout,High,GoldenHarvest Office Supplies Family Pack,Stationery & Office,-427.0,427.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,100.09,58.93,42738.43,0.0,52.0,52.0
SKU03088,4099.0,3938.0,32.0,85.19,0.0,100.0,72.59,0.01,Critical,Stockout,High,GoldenHarvest Notebooks Pack of 6,Stationery & Office,-4067.0,4067.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,223.55,153.21,909177.85,0.0,-161.0,161.0
SKU03702,1713.0,1662.0,16.0,84.31,0.0,100.0,72.16,0.01,Critical,Stockout,High,HomeStyle Cooking Oil Small,Grocery,-1697.0,1697.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,473.65,320.92,803784.05,0.0,-51.0,51.0
SKU04063,794.0,734.0,8.0,82.98,0.0,100.0,71.49,0.01,Critical,Stockout,High,NatureBlend Men's Grooming 500ml,Personal Care,-786.0,786.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,471.49,269.42,370591.14,0.0,-60.0,60.0
SKU01688,480.0,505.0,4.0,81.82,0.0,100.0,70.91,0.01,Critical,Stockout,High,FamilyChoice Milk 250ml,Dairy & Bakery,-476.0,476.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,158.65,100.64,75517.4,0.0,25.0,25.0
SKU00845,3359.0,3263.0,39.0,81.6,0.0,100.0,70.8,0.01,Critical,Stockout,High,ZestyCo Frozen Vegetables 1L,Frozen Foods,-3320.0,3320.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,670.83,490.52,2227155.6,0.0,-96.0,96.0
SKU00862,392.0,390.0,0.0,100.0,0.0,69.23,70.77,0.0,Critical,Stockout,High,CleanWave Footwear Pack of 12,Apparel & Footwear,-392.0,392.0,0.0,SHORTAGE,URGENT REPLENISHMENT,Forecast demand is high relative to available inventory. Replenish stock to reduce stockout risk.,1745.5,961.53,684236.0,0.0,-2.0,2.0
